abertura.png;00:00
o-fogo.png;00:04
a-gloria.png;00:10
nunca.png;00:18
pra-descobrir.png;00:29
que-parecem.png;00:35
onde-esta.png;00:41
o-fogo.png;01:04
a-gloria.png;01:10
nunca.png;01:18
pra-descobrir.png;01:28
que-parecem.png;01:35
onde-esta.png;01:42
o-amor-e-o-que.png;01:54
o-amor-se-revela.png;02:07
o-amor-e-o-que.png;02:30
o-amor-se-revela.png;02:43
o-amor-e-o-que.png;03:06
o-amor-se-revela.png;03:20
abertura.png;03:40
